,file_name,hyperparameter,profit,elapsed_time,peak_memory,avg_memory
445,set_4960650_ANN_simple_IOA_meta.pkl,"[2, 20, 0.8927878805795896, 19, 10, 64, 'tanh']",5258.62,769.747,5050.8203125,3518.346156636997
446,set_4960650_ANN_simple_SOAnp_meta.pkl,"[1, 7, 0.9071919434580025, 14, 10, 128, 'tanh']",5241.4,1050.427985,6297.4375,5719.332963646357
447,set_4960650_ANN_simple_SOAp_meta.pkl,"[1, 7, 0.9071919434580025, 14, 10, 128, 'tanh']",5242.880000000001,1050.428459,6297.4375,5719.332963646357
448,set_4960650_XGB_complex_IOA_meta.pkl,"{'learning_rate': 0.49800386520327616, 'max_depth': 5, 'subsample': 0.5488575952370608, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree'}",61345.350300000006,1820.465337,29834.44140625,26111.27072742225
449,set_4960650_XGB_complex_SOAnp_meta.pkl,"{'learning_rate': 0.7853141462628055, 'max_depth': 9, 'subsample': 0.9752556043769101, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",60032.9599,2056.143305,62710.8203125,29423.95262632979
450,set_4960650_XGB_complex_SOAp_meta.pkl,"{'learning_rate': 0.7853141462628055, 'max_depth': 9, 'subsample': 0.9752556043769101, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",60033.7952,2056.720231,62710.8203125,26384.586057166303
451,set_4960650_XGB_simple_IOA_meta.pkl,"{'learning_rate': 0.8526636252050734, 'max_depth': 2, 'subsample': 0.9714623656343688, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0.8275862068965517, 'objective': 'reg:quantileerror'}",5242.169999999999,286.384104,11649.57421875,8528.381911057691
452,set_4960650_XGB_simple_SOAnp_meta.pkl,"{'learning_rate': 0.9110078748042946, 'max_depth': 4, 'subsample': 0.5049339843553263, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",4504.9,288.046521,12695.8671875,9755.564307369403
453,set_4960650_XGB_simple_SOAp_meta.pkl,"{'learning_rate': 0.9110078748042946, 'max_depth': 4, 'subsample': 0.5049339843553263, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",4546.48,288.046604,12695.8671875,9755.564307369403
454,set_4961650_ANN_complex_IOA_meta.pkl,"[1, 18, 0.030899837300262578, 31, 10, 128, 'tanh']",61188.25750000001,1255.026214,7744.515625,7481.636518184597
455,set_4961650_ANN_complex_SOAnp_meta.pkl,"[3, 12, 0.02410946821046924, 32, 10, 32, 'tanh']",57320.281500000005,891.47617,10838.43359375,8796.264364919354
456,set_4961650_ANN_complex_SOAp_meta.pkl,"[3, 12, 0.02410946821046924, 32, 10, 32, 'tanh']",57373.4533,903.606428,6782.45703125,4695.318221275253
457,set_4961650_ANN_simple_IOA_meta.pkl,"[15, 21, 0.023311647591939, 12, 10, 32, 'relu']",4781.88,900.339826,4156.62890625,3036.545321788309
458,set_4961650_ANN_simple_SOAnp_meta.pkl,"[2, 2, 0.021389369964833337, 30, 10, 32, 'tanh']",4752.280000000001,1288.382102,5874.0,5288.343679579799
459,set_4961650_ANN_simple_SOAp_meta.pkl,"[2, 2, 0.021389369964833337, 30, 10, 32, 'tanh']",4671.63,1288.382243,5874.0,5288.343679579799
460,set_4961650_XGB_complex_IOA_meta.pkl,"{'learning_rate': 0.4776918575432427, 'max_depth': 4, 'subsample': 0.48173961673991195, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree'}",59670.93690000001,1849.245155,21868.78125,20778.85259486607
461,set_4961650_XGB_complex_SOAnp_meta.pkl,"{'learning_rate': 0.6544327003220426, 'max_depth': 8, 'subsample': 0.38859603401114284, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",51955.15,1202.447458,23319.109375,20889.92386968085
462,set_4961650_XGB_complex_SOAp_meta.pkl,"{'learning_rate': 0.6544327003220426, 'max_depth': 8, 'subsample': 0.38859603401114284, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",51912.5411,1181.923522,23319.109375,16807.547203947368
463,set_4961650_XGB_simple_IOA_meta.pkl,"{'learning_rate': 0.95066219453469, 'max_depth': 3, 'subsample': 0.9380625389777548, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0.8275862068965517, 'objective': 'reg:quantileerror'}",4799.95,353.157074,7957.01953125,6673.248250932836
464,set_4961650_XGB_simple_SOAnp_meta.pkl,"{'learning_rate': 0.25859714854439486, 'max_depth': 6, 'subsample': 0.7681493600881288, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",4280.5199999999995,366.649009,8800.54296875,7861.602909482759
465,set_4961650_XGB_simple_SOAp_meta.pkl,"{'learning_rate': 0.25859714854439486, 'max_depth': 6, 'subsample': 0.7681493600881288, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",4260.469999999999,366.649231,8800.54296875,7861.602909482759
466,set_5306200_ANN_complex_IOA_meta.pkl,"[1, 26, 0.001223582352067362, 44, 10, 128, 'sigmoid']",59976.6371,7272.012689,3403.390625,3013.763021216863
467,set_5306200_ANN_complex_SOAnp_meta.pkl,"[15, 27, 0.10670670701999883, 38, 10, 16, 'sigmoid']",58238.8528,4825.692755,11281.76171875,9256.85276761968
468,set_5306200_ANN_complex_SOAp_meta.pkl,"[15, 27, 0.10670670701999883, 38, 10, 16, 'sigmoid']",58223.567299999995,4842.427354,7243.12890625,5130.267868193069
469,set_5306200_ANN_simple_IOA_meta.pkl,"[13, 20, 0.005763257062832001, 41, 10, 32, 'relu']",4874.56,6052.384864,4237.6953125,3428.2244047752056
470,set_5306200_ANN_simple_SOAnp_meta.pkl,"[8, 14, 4.714299470671695e-05, 47, 10, 64, 'relu']",4884.959999999999,3978.64349,5029.9296875,4565.425610839431
471,set_5306200_ANN_simple_SOAp_meta.pkl,"[8, 14, 4.714299470671695e-05, 47, 10, 64, 'relu']",4858.01,3978.643239,5029.9296875,4565.425610839431
472,set_5306200_XGB_complex_IOA_meta.pkl,"{'learning_rate': 0.48557287715661446, 'max_depth': 6, 'subsample': 0.607455814407473, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree'}",60284.67740000001,2120.766047,15136.05859375,14913.014442121479
473,set_5306200_XGB_complex_SOAnp_meta.pkl,"{'learning_rate': 0.11417561888165478, 'max_depth': 2, 'subsample': 0.9259591837430232, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",58180.1861,1186.55845,20557.12109375,18538.577917220744
474,set_5306200_XGB_complex_SOAp_meta.pkl,"{'learning_rate': 0.11417561888165478, 'max_depth': 2, 'subsample': 0.9259591837430232, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",58205.049,1166.262467,16490.28515625,14463.501288231382
475,set_5306200_XGB_simple_IOA_meta.pkl,"{'learning_rate': 0.20575255140733245, 'max_depth': 3, 'subsample': 0.5890703413122649, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0.8275862068965517, 'objective': 'reg:quantileerror'}",4838.71,471.934483,5763.12890625,5739.666374362245
476,set_5306200_XGB_simple_SOAnp_meta.pkl,"{'learning_rate': 0.9967210544713658, 'max_depth': 7, 'subsample': 0.5118881819227192, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",4671.22,307.116829,124141.7734375,13209.753348214286
477,set_5306200_XGB_simple_SOAp_meta.pkl,"{'learning_rate': 0.9967210544713658, 'max_depth': 7, 'subsample': 0.5118881819227192, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",4626.700000000001,307.116521,124141.7734375,13209.753348214286
478,set_530650_ANN_complex_IOA_meta.pkl,"[14, 19, 0.0005374266309298042, 11, 10, 16, 'tanh']",62927.93480000001,8114.167667,3752.71484375,3206.2618421596167
479,set_530650_ANN_complex_SOAnp_meta.pkl,"[3, 4, 0.0013296509555495656, 40, 10, 16, 'tanh']",61284.57689999999,5514.386474,12186.19140625,10143.988364361701
480,set_530650_ANN_complex_SOAp_meta.pkl,"[3, 4, 0.0013296509555495656, 40, 10, 16, 'tanh']",61284.7799,5525.452829,8117.25,6033.062419458763
481,set_530650_ANN_simple_IOA_meta.pkl,"[5, 25, 0.08849063229486523, 33, 10, 64, 'relu']",5336.26,4612.916231,3349.92578125,2871.348978673642
482,set_530650_ANN_simple_SOAnp_meta.pkl,"[14, 20, 0.0011941729676922966, 30, 10, 32, 'sigmoid']",5218.759999999999,5841.485346,6389.4296875,5498.61369317911
483,set_530650_ANN_simple_SOAp_meta.pkl,"[14, 20, 0.0011941729676922966, 30, 10, 32, 'sigmoid']",5252.46,5841.503571,6389.4296875,5498.61369317911
484,set_530650_XGB_complex_IOA_meta.pkl,"{'learning_rate': 0.4962039646623172, 'max_depth': 5, 'subsample': 0.6373422498842758, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree'}",61337.813,1062.531468,2284.60546875,2194.3808850740133
485,set_530650_XGB_complex_SOAnp_meta.pkl,"{'learning_rate': 0.7455552914208858, 'max_depth': 8, 'subsample': 0.4118721312651614, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",60434.2586,1166.693915,21619.59375,19614.731770833332
486,set_530650_XGB_complex_SOAp_meta.pkl,"{'learning_rate': 0.7455552914208858, 'max_depth': 8, 'subsample': 0.4118721312651614, 'tree_method': 'hist', 'num_target': 6, 'multi_strategy': 'multi_output_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",60463.21859999999,1148.57807,17567.94921875,15549.352696572581
487,set_530650_XGB_simple_IOA_meta.pkl,"{'learning_rate': 0.37762521943754557, 'max_depth': 2, 'subsample': 0.47321132954649003, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0.8275862068965517, 'objective': 'reg:quantileerror'}",5319.44,355.386725,5449.04296875,5351.057574728261
488,set_530650_XGB_simple_SOAnp_meta.pkl,"{'learning_rate': 0.7401641174227961, 'max_depth': 2, 'subsample': 0.3667614587655794, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",5233.33,367.057562,118761.921875,15649.083984375
489,set_530650_XGB_simple_SOAp_meta.pkl,"{'learning_rate': 0.7401641174227961, 'max_depth': 2, 'subsample': 0.3667614587655794, 'tree_method': 'hist', 'num_target': 1, 'multi_strategy': 'one_output_per_tree', 'quantile_alpha': 0, 'objective': 'reg:squarederror'}",5241.859999999999,367.057751,118761.921875,15649.083984375
